participantId,langAbv,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,instructionsLocale,browserLocale,background
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,2,5,hellgrun,hellgrün,no,rgb,201,0,255,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,2,6,hellgrun,hellgrün,yes,rgb,127,255,0,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,2,7,hellgrun,hellgrün,no,rgb,0,150,255,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,0,turkisgrun,türkisgrün,no,rgb,0,65,255,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,1,turkisgrun,türkisgrün,no,rgb,172,0,255,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,2,turkisgrun,türkisgrün,no,rgb,255,216,0,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,3,turkisgrun,türkisgrün,no,rgb,0,98,255,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,4,turkisgrun,türkisgrün,no,rgb,190,255,0,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,5,turkisgrun,türkisgrün,no,rgb,201,0,255,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,6,turkisgrun,türkisgrün,no,rgb,127,255,0,line,2.0.3,en,de,white
40a5a1ae-98b0-4d67-a155-338993d3cbb8,de,German (Deutsch),3,3,7,turkisgrun,türkisgrün,no,rgb,0,150,255,line,2.0.3,en,de,white
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,0,petrol,petrol,no,rgb,102,20,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,1,petrol,petrol,no,rgb,232,113,181,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,2,petrol,petrol,no,rgb,125,254,110,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,3,petrol,petrol,no,rgb,151,192,98,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,4,petrol,petrol,no,rgb,120,76,68,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,5,petrol,petrol,no,rgb,90,128,84,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,6,petrol,petrol,no,rgb,251,128,171,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,0,7,petrol,petrol,no,rgb,178,77,83,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,0,orangerot,orangerot,no,rgb,102,20,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,1,orangerot,orangerot,no,rgb,232,113,181,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,2,orangerot,orangerot,no,rgb,125,254,110,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,3,orangerot,orangerot,no,rgb,151,192,98,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,4,orangerot,orangerot,no,rgb,120,76,68,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,5,orangerot,orangerot,no,rgb,90,128,84,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,6,orangerot,orangerot,no,rgb,251,128,171,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,1,7,orangerot,orangerot,somewhat,rgb,178,77,83,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,0,pink,pink,no,rgb,102,20,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,1,pink,pink,yes,rgb,232,113,181,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,2,pink,pink,no,rgb,125,254,110,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,3,pink,pink,no,rgb,151,192,98,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,4,pink,pink,no,rgb,120,76,68,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,5,pink,pink,no,rgb,90,128,84,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,6,pink,pink,yes,rgb,251,128,171,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,2,7,pink,pink,no,rgb,178,77,83,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,0,braun,braun,no,rgb,102,20,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,1,braun,braun,no,rgb,232,113,181,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,2,braun,braun,no,rgb,125,254,110,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,3,braun,braun,no,rgb,151,192,98,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,4,braun,braun,yes,rgb,120,76,68,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,5,braun,braun,no,rgb,90,128,84,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,6,braun,braun,no,rgb,251,128,171,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),1,3,7,braun,braun,somewhat,rgb,178,77,83,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,0,dunkelblau,dunkelblau,no,rgb,104,80,198,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,1,dunkelblau,dunkelblau,no,rgb,36,22,66,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,2,dunkelblau,dunkelblau,no,rgb,192,116,204,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,3,dunkelblau,dunkelblau,somewhat,rgb,151,118,57,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,4,dunkelblau,dunkelblau,no,rgb,187,81,195,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,5,dunkelblau,dunkelblau,no,rgb,169,217,70,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,6,dunkelblau,dunkelblau,no,rgb,87,149,121,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,0,7,dunkelblau,dunkelblau,no,rgb,100,122,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,0,dunkelgrun,dunkelgrün,no,rgb,104,80,198,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,1,dunkelgrun,dunkelgrün,no,rgb,36,22,66,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,2,dunkelgrun,dunkelgrün,no,rgb,192,116,204,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,3,dunkelgrun,dunkelgrün,no,rgb,151,118,57,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,4,dunkelgrun,dunkelgrün,no,rgb,187,81,195,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,5,dunkelgrun,dunkelgrün,no,rgb,169,217,70,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,6,dunkelgrun,dunkelgrün,somewhat,rgb,87,149,121,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,1,7,dunkelgrun,dunkelgrün,no,rgb,100,122,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,0,gelb,gelb,no,rgb,104,80,198,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,1,gelb,gelb,no,rgb,36,22,66,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,2,gelb,gelb,no,rgb,192,116,204,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,3,gelb,gelb,no,rgb,151,118,57,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,4,gelb,gelb,no,rgb,187,81,195,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,5,gelb,gelb,no,rgb,169,217,70,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,6,gelb,gelb,no,rgb,87,149,121,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,2,7,gelb,gelb,no,rgb,100,122,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,0,turkis,türkis,no,rgb,104,80,198,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,1,turkis,türkis,no,rgb,36,22,66,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,2,turkis,türkis,no,rgb,192,116,204,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,3,turkis,türkis,no,rgb,151,118,57,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,4,turkis,türkis,no,rgb,187,81,195,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,5,turkis,türkis,no,rgb,169,217,70,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,6,turkis,türkis,somewhat,rgb,87,149,121,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),3,3,7,turkis,türkis,no,rgb,100,122,114,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,0,dunkelrot,dunkelrot,no,rgb,244,223,42,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,1,dunkelrot,dunkelrot,somewhat,rgb,123,62,120,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,2,dunkelrot,dunkelrot,no,rgb,133,90,72,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,3,dunkelrot,dunkelrot,no,rgb,205,85,230,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,4,dunkelrot,dunkelrot,yes,rgb,37,4,22,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,5,dunkelrot,dunkelrot,no,rgb,13,152,226,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,6,dunkelrot,dunkelrot,no,rgb,43,7,73,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,0,7,dunkelrot,dunkelrot,no,rgb,15,96,113,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,0,dunkellila,dunkellila,no,rgb,244,223,42,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,1,dunkellila,dunkellila,yes,rgb,123,62,120,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,2,dunkellila,dunkellila,no,rgb,133,90,72,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,3,dunkellila,dunkellila,no,rgb,205,85,230,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,4,dunkellila,dunkellila,somewhat,rgb,37,4,22,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,5,dunkellila,dunkellila,no,rgb,13,152,226,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,6,dunkellila,dunkellila,yes,rgb,43,7,73,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,1,7,dunkellila,dunkellila,no,rgb,15,96,113,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,0,orange,orange,no,rgb,244,223,42,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,1,orange,orange,no,rgb,123,62,120,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,2,orange,orange,no,rgb,133,90,72,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,3,orange,orange,no,rgb,205,85,230,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,4,orange,orange,no,rgb,37,4,22,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,5,orange,orange,no,rgb,13,152,226,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,6,orange,orange,no,rgb,43,7,73,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,2,7,orange,orange,no,rgb,15,96,113,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,0,schwarz,schwarz,no,rgb,244,223,42,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,1,schwarz,schwarz,no,rgb,123,62,120,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,2,schwarz,schwarz,no,rgb,133,90,72,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,3,schwarz,schwarz,no,rgb,205,85,230,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,4,schwarz,schwarz,no,rgb,37,4,22,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,5,schwarz,schwarz,no,rgb,13,152,226,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,6,schwarz,schwarz,no,rgb,43,7,73,full,2.1.2,en,en,black
5b33b70a-3ba0-441f-b9cb-150272987473,de,German (Deutsch),5,3,7,schwarz,schwarz,no,rgb,15,96,113,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,0,rot,rot,no,p3,0.457517,0.64456,0.29535,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,1,rot,rot,no,p3,0.489003,0.278556,0.996293,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,2,rot,rot,no,p3,0.743375,0.976413,0.690713,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,3,rot,rot,no,p3,0.944065,0.921583,0.221637,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,4,rot,rot,no,p3,0.545517,0.066721,0.429193,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,5,rot,rot,no,p3,0.900962,0.181709,0.880125,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,6,rot,rot,no,p3,0.541757,0.293439,0.552326,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,0,7,rot,rot,no,p3,0.71838,0.441271,0.576857,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,0,beige,beige,no,p3,0.457517,0.64456,0.29535,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,1,beige,beige,no,p3,0.489003,0.278556,0.996293,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,2,beige,beige,no,p3,0.743375,0.976413,0.690713,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,3,beige,beige,no,p3,0.944065,0.921583,0.221637,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,4,beige,beige,no,p3,0.545517,0.066721,0.429193,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,5,beige,beige,no,p3,0.900962,0.181709,0.880125,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,6,beige,beige,no,p3,0.541757,0.293439,0.552326,full,2.1.2,en,en,black
79c85146-dbc2-411b-b742-436b383c3ffb,de,German (Deutsch),1,1,7,beige,beige,no,p3,0.71838,0.441271,0.576857,full,2.1.2,en,en,black
